time,main,fridge,freezer_1,freezer_2,tumble_dryer,washing_machine,dishwasher,television_site,toaster,kettle
2014-06-04 00:00:00,0.1718256302521008,0.0143382352941176,0.0514348739495798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-04 01:00:00,0.1806658878504673,0.0175630841121495,0.0556378504672897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-04 02:00:00,0.1683089108910891,0.0132752475247524,0.0504910891089108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-04 03:00:00,0.172996015936255,0.01401593625498,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-04 04:00:00,0.1739012096774193,0.0130383064516129,0.0509415322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-04 05:00:00,0.175861932938856,0.0136785009861932,0.0495897435897435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-04 06:00:00,0.9252879078694816,0.0136257197696737,0.0495028790786948,0.0,0.0,0.3813147792706334,0.0,0.0,0.0,0.0
2014-06-04 07:00:00,0.7034057692307693,0.0159961538461538,0.0489461538461538,0.0,0.0,0.0737153846153846,0.0,0.0323403846153846,0.0,0.0
2014-06-04 08:00:00,0.2044277673545966,0.0126566604127579,0.047686679174484,0.0,0.0,0.0003621013133208,0.0,0.0254277673545966,0.0,0.0
2014-06-04 09:00:00,0.2043481481481481,0.0134925925925925,0.0476574074074074,0.0,0.0,0.000437037037037,0.0,0.0255185185185185,0.0,0.0
2014-06-04 10:00:00,0.4257868561278863,0.0155843694493783,0.0479520426287744,0.0,0.0,0.0003392539964476,0.0,0.0336483126110124,0.0,0.0
2014-06-04 11:00:00,0.4078785714285714,0.0289821428571428,0.0526321428571428,0.0,0.0548785714285714,0.0004178571428571,0.0,0.0427589285714285,0.0,0.0722125
2014-06-04 12:00:00,1.6425206463195692,0.019262118491921,0.0518743267504488,0.0,1.8475673249551168,0.0,0.0,0.0425870736086176,0.0,0.0
2014-06-04 13:00:00,1.6136462093862816,0.016624548736462,0.0508465703971119,0.0,0.3466335740072202,0.0,0.003826714801444,0.0428898916967509,0.0,0.1456317689530686
2014-06-04 14:00:00,1.6724564459930311,0.013897212543554,0.0544634146341463,0.0,0.0,0.0,0.6622020905923345,0.0292752613240418,0.0,0.0
2014-06-04 15:00:00,2.722258445945946,0.0176097972972972,0.0603192567567567,0.0,0.0,0.0,0.426214527027027,0.0,0.0,0.2188006756756756
2014-06-04 16:00:00,0.6197398648648649,0.0149341216216216,0.0591739864864864,0.0,0.0,0.0,0.3320422297297297,0.0085456081081081,0.0,0.0
2014-06-04 17:00:00,1.0130795454545456,0.0244128787878787,0.0545378787878787,0.0,0.0,0.0,0.6875795454545455,0.035123106060606,0.0,0.0
2014-06-04 18:00:00,0.3723966789667897,0.0265110701107011,0.0527767527675276,0.0,0.0,0.0,0.0014298892988929,0.0431014760147601,0.0,0.0510682656826568
2014-06-04 19:00:00,0.6278979206049149,0.0223232514177693,0.0533005671077504,0.0,0.0,0.0,0.0,0.0436635160680529,0.0,0.074
2014-06-04 20:00:00,0.7442003745318352,0.0035430711610486,0.0534494382022471,0.0,0.0,0.0,0.0,0.0428539325842696,0.0,0.0
2014-06-04 21:00:00,0.3965483870967742,0.014836917562724,0.0506953405017921,0.0,0.0,0.0,0.0,0.0003046594982078,0.0,0.0
2014-06-04 22:00:00,0.1750229357798165,0.0164655963302752,0.0524082568807339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-04 23:00:00,0.1903008695652173,0.0168330434782608,0.0479947826086956,0.0,1.7391304347826088e-06,0.0,0.0,0.0,0.0,0.0
2014-06-05 00:00:00,0.1592788296041308,0.0152719449225473,0.0471807228915662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 01:00:00,0.1582750865051903,0.014159169550173,0.0463217993079584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 02:00:00,0.1618672413793103,0.0134844827586206,0.0454724137931034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 03:00:00,0.1643827586206896,0.0128724137931034,0.0448068965517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 04:00:00,0.1673020833333333,0.0128697916666666,0.0460694444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 05:00:00,0.166574912891986,0.0124163763066202,0.0470836236933797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 06:00:00,0.4547762237762238,0.0139300699300699,0.0443653846153846,0.0,0.0,0.1113881118881118,0.0,0.0,0.0,0.0
2014-06-05 07:00:00,0.5899930434782609,0.0145321739130434,0.045655652173913,0.0,0.0,0.2360886956521739,0.0,0.0,0.0,0.0
2014-06-05 08:00:00,0.1689426086956522,0.0134017391304347,0.0477860869565217,0.0,0.0,0.00056,0.0,0.0,0.0,0.0
2014-06-05 09:00:00,0.1690880829015544,0.0130898100172711,0.0500759930915371,0.0,0.0,0.0005371329879101,0.0,0.0,0.0,0.0
2014-06-05 10:00:00,0.2196804835924007,0.0164214162348877,0.054307426597582,0.0,0.0,6.563039723661487e-05,0.0,0.0105751295336787,0.0,0.0
2014-06-05 11:00:00,0.3561300527240773,0.0144815465729349,0.0536397188049209,0.0,0.0,0.0,0.0,0.0335500878734622,0.0396643233743409,0.0434463971880492
2014-06-05 12:00:00,0.3016984126984127,0.0134409171075837,0.0552998236331569,0.0,0.0,0.0,0.0,0.0104708994708994,0.0,0.0
2014-06-05 13:00:00,0.2633169491525423,0.014622033898305,0.0578033898305084,0.0,0.0,0.0,0.0,0.0134474576271186,0.0,0.0465491525423728
