time,main,fridge,freezer_1,freezer_2,washer_dryer,washing_machine,dishwasher,computer,television_site,electric_heater
2014-06-04 00:00:00,0.2225163147792706,0.0383262955854126,0.0219980806142034,0.0361228406909788,0.0004971209213051,0.0,0.0,0.0,0.0,0.001
2014-06-04 01:00:00,0.1782055045871559,0.0,0.0161357798165137,0.0362440366972477,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-04 02:00:00,0.2051951219512195,0.0383489681050656,0.0148217636022514,0.0185497185741088,0.0007879924953095,0.0,0.0,0.0,0.00153095684803,0.001
2014-06-04 03:00:00,0.1635447619047619,0.0,0.0151066666666666,0.01656,0.0161561904761904,0.0,0.0,0.0,0.0,0.001
2014-06-04 04:00:00,0.1937433460076045,0.016051330798479,0.0144391634980988,0.0347623574144486,6.083650190114068e-05,0.0,0.0,0.0,0.0,0.001
2014-06-04 05:00:00,0.2215009416195857,0.0225047080979284,0.0215706214689265,0.0354821092278719,6.026365348399247e-05,0.0,0.0,0.0,0.0,0.001
2014-06-04 06:00:00,0.2225992578849721,0.0328311688311688,0.0211539888682745,0.0255398886827458,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-04 07:00:00,0.1730362976406533,0.0059655172413793,0.0157876588021778,0.0173303085299455,4.3557168784029033e-05,0.0,0.0,0.0,0.0,0.001
2014-06-04 08:00:00,0.2401682070240295,0.0089223659889094,0.015988909426987,0.1022975970425138,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-04 09:00:00,0.225698752228164,0.0300713012477718,0.0159857397504456,0.0511479500891265,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-04 10:00:00,0.1795916230366492,0.0,0.0210279232111692,0.0356631762652705,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-04 11:00:00,0.2152007042253521,0.0387235915492957,0.0232007042253521,0.026181338028169,0.0034929577464788,0.0,0.0,0.0,0.0,0.001
2014-06-04 12:00:00,0.1729928825622775,0.0,0.0228683274021352,0.018959074733096,0.0049822064056939,0.0,0.0,0.0,0.0,0.001
2014-06-04 13:00:00,0.187493006993007,0.0253216783216783,0.0163601398601398,0.0223951048951048,0.0207237762237762,0.0,0.0,0.0,0.0,0.001
2014-06-04 14:00:00,0.1904388984509466,0.0124061962134251,0.0187349397590361,0.0313717728055077,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-04 15:00:00,0.1993384094754653,0.0,0.0218510998307952,0.0327394247038917,0.0002368866328257,0.0,0.0,0.0,0.0,0.001
2014-06-04 16:00:00,0.2122785234899329,0.0389194630872483,0.0251828859060402,0.0326140939597315,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-04 17:00:00,0.1759484346224677,0.0,0.0204217311233885,0.0243701657458563,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-04 18:00:00,0.857728102189781,0.0358047445255474,0.0151386861313868,0.026985401459854,0.0018686131386861,0.0,0.0,0.0139215328467153,0.0013722627737226,0.001
2014-06-04 19:00:00,0.642629981024668,0.0015882352941176,0.0148368121442125,0.0400474383301707,0.0,0.0,0.0,0.0153320683111954,0.017358633776091,0.001
2014-06-04 20:00:00,0.6615157116451017,0.0080646950092421,0.0202550831792975,0.0335859519408502,0.0,0.0,0.0,0.0291423290203327,0.0020591497227356,0.001
2014-06-04 21:00:00,0.5365523978685612,0.0310461811722913,0.0215222024866785,0.0323854351687389,0.0,0.0,0.0,0.0113570159857904,0.0318543516873889,0.001
2014-06-04 22:00:00,0.4801888888888889,0.0,0.0220925925925925,0.0233,0.0,0.0,0.0,0.0,0.0327222222222222,0.001
2014-06-04 23:00:00,0.2640052264808362,0.0380034843205574,0.0149912891986062,0.0173658536585365,0.0001951219512195,0.0,0.0,0.0,0.0081080139372822,0.001
2014-06-05 00:00:00,0.1665962199312715,0.0,0.0145876288659793,0.0252457044673539,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-05 01:00:00,0.1881072664359861,0.0220294117647058,0.01439446366782,0.0330709342560553,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-05 02:00:00,0.1840801393728222,0.0163344947735191,0.0142543554006968,0.0326620209059233,0.0,0.0,0.0,0.0,0.0014808362369337,0.001
2014-06-05 03:00:00,0.1718289703315881,0.0,0.0169563699825479,0.0352460732984293,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-05 04:00:00,0.1935460750853242,0.0372883959044368,0.0224249146757679,0.0163617747440273,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-05 05:00:00,0.1931727115716753,0.0,0.0194905008635578,0.015461139896373,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-05 06:00:00,0.2458871527777777,0.0369149305555555,0.0158090277777777,0.0325625,3.472222222222222e-06,0.0,0.0,0.0,0.0,0.001
2014-06-05 07:00:00,0.1798324514991181,0.0,0.0152451499118165,0.0321763668430335,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-05 08:00:00,0.2028013698630137,0.0261746575342465,0.0169691780821917,0.0318184931506849,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-05 09:00:00,0.1878265306122449,0.0117295918367346,0.0260833333333333,0.0248826530612244,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-05 10:00:00,0.1746169844020797,0.0,0.027161178509532,0.0188388214904679,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-05 11:00:00,0.2101570680628272,0.0385200698080279,0.0254397905759162,0.0233472949389179,0.004328097731239,0.0,0.0,0.0,0.0,0.001
2014-06-05 12:00:00,0.1779336917562723,0.0,0.019584229390681,0.0328548387096774,0.0001433691756272,0.0,0.0,0.0,0.0,0.001
2014-06-05 13:00:00,0.2138184931506849,0.0365787671232876,0.0196335616438356,0.0334708904109589,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-05 14:00:00,0.1823877551020408,0.0037721088435374,0.0250799319727891,0.0328996598639455,0.0045442176870748,0.0,0.0,0.0,0.0,0.001
2014-06-05 15:00:00,0.1975016891891892,0.0017280405405405,0.0278175675675675,0.0205456081081081,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-05 16:00:00,0.2071858864027538,0.0382151462994836,0.0270068846815834,0.0176626506024096,0.0593734939759036,0.0,0.0,0.0,0.0,0.001
2014-06-05 17:00:00,0.1730333951762523,0.0002597402597402,0.0180556586270871,0.0291743970315398,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-05 18:00:00,0.224063670411985,0.0382340823970037,0.0177940074906367,0.0334138576779026,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-05 19:00:00,0.1748872458410351,0.0,0.0207726432532347,0.0332772643253234,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-05 20:00:00,0.2184849557522123,0.0407132743362831,0.0235557522123893,0.0297504424778761,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-05 21:00:00,0.337878892733564,0.0,0.0199982698961937,0.0173875432525951,0.0002768166089965,0.0,0.0,0.008098615916955,0.0,0.001
2014-06-05 22:00:00,0.4094528985507246,0.0114692028985507,0.0141793478260869,0.0201865942028985,0.0,0.0,0.0,0.0217989130434782,0.0027173913043478,0.001
2014-06-05 23:00:00,0.2038086956521739,0.0262991304347826,0.0148747826086956,0.0335130434782608,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-06 00:00:00,0.1742298025134649,0.0,0.0178366247755834,0.0326804308797127,4.308797127468582e-05,0.0,0.0,0.0,0.0,0.001
2014-06-06 01:00:00,0.2082145390070922,0.0370478723404255,0.0180762411347517,0.0322375886524822,0.0014751773049645,0.0,0.0,0.0,0.0,0.001
2014-06-06 02:00:00,0.1701048951048951,0.0,0.0188846153846153,0.0211066433566433,0.0,0.0,0.0,0.0,0.0014353146853146,0.001
2014-06-06 03:00:00,0.1843655536028119,0.0181335676625659,0.0185149384885764,0.0165289982425307,0.0,0.0,0.0,0.0,0.0,0.001
2014-06-06 04:00:00,0.1961113043478261,0.0188608695652173,0.0179495652173913,0.0297060869565217,0.0106852173913043,0.0,0.0,0.0,0.0,0.001
