time,predicted,true
2025-11-28 00:00:00+00:00,0.5196422338485718,0.4884575307369232
2025-11-28 01:00:00+00:00,0.5095364451408386,0.48560383915901184
2025-11-28 02:00:00+00:00,0.5487105250358582,0.4669342339038849
2025-11-28 03:00:00+00:00,0.5295992493629456,0.48549315333366394
2025-11-28 04:00:00+00:00,0.5319514870643616,0.4765573740005493
2025-11-28 05:00:00+00:00,0.5486159324645996,0.5092246532440186
2025-11-28 06:00:00+00:00,0.5341801643371582,0.5656465888023376
2025-11-28 07:00:00+00:00,0.5185092091560364,0.5061174631118774
2025-11-28 08:00:00+00:00,0.5235142707824707,0.49341368675231934
2025-11-28 09:00:00+00:00,0.5013225078582764,0.48731231689453125
2025-11-28 10:00:00+00:00,0.5040257573127747,0.3364945352077484
2025-11-28 11:00:00+00:00,0.4848960041999817,0.34026026725769043
2025-11-28 12:00:00+00:00,0.4875939190387726,0.2497452050447464
2025-11-28 13:00:00+00:00,0.5225061178207397,0.25963661074638367
2025-11-28 14:00:00+00:00,0.48546460270881653,0.37610137462615967
2025-11-28 15:00:00+00:00,0.47789156436920166,0.4720219075679779
2025-11-28 16:00:00+00:00,0.4813508093357086,0.5165573954582214
2025-11-28 17:00:00+00:00,0.48202869296073914,0.5215917825698853
2025-11-28 18:00:00+00:00,0.4523579180240631,0.4783588945865631
2025-11-28 19:00:00+00:00,0.46541479229927063,0.5351830720901489
2025-11-28 20:00:00+00:00,0.4803406894207001,0.49873149394989014
2025-11-28 21:00:00+00:00,0.43398430943489075,0.5495068430900574
2025-11-28 22:00:00+00:00,0.43026086688041687,0.5801092982292175
2025-11-28 23:00:00+00:00,0.47574383020401,0.5606493353843689
2025-11-29 00:00:00+00:00,0.4913063049316406,0.5601314902305603
2025-11-29 01:00:00+00:00,0.4760349690914154,0.6101120114326477
2025-11-29 02:00:00+00:00,0.5146101117134094,0.7741780877113342
2025-11-29 03:00:00+00:00,0.48940324783325195,1.4743040800094604
2025-11-29 04:00:00+00:00,0.4877767860889435,0.8806666731834412
2025-11-29 05:00:00+00:00,0.5062822699546814,0.6143314838409424
2025-11-29 06:00:00+00:00,0.4956176280975342,0.5619617700576782
2025-11-29 07:00:00+00:00,0.48556214570999146,0.5466328859329224
2025-11-29 08:00:00+00:00,0.49439334869384766,0.6253533959388733
2025-11-29 09:00:00+00:00,0.47202759981155396,0.3260136544704437
2025-11-29 10:00:00+00:00,0.47764548659324646,0.21604931354522705
2025-11-29 11:00:00+00:00,0.45911094546318054,0.3771260380744934
2025-11-29 12:00:00+00:00,0.46767473220825195,0.16170410811901093
2025-11-29 13:00:00+00:00,0.5011833906173706,0.4039180278778076
2025-11-29 14:00:00+00:00,0.470845490694046,0.48736438155174255
2025-11-29 15:00:00+00:00,0.461708128452301,1.1772246360778809
2025-11-29 16:00:00+00:00,0.4593643248081207,1.7791229486465454
2025-11-29 17:00:00+00:00,0.4539799988269806,0.5668959021568298
2025-11-29 18:00:00+00:00,0.4270852506160736,0.5336301326751709
2025-11-29 19:00:00+00:00,0.44984322786331177,0.5139153003692627
2025-11-29 20:00:00+00:00,0.45968326926231384,0.3850191831588745
2025-11-29 21:00:00+00:00,0.43124204874038696,0.6127095818519592
2025-11-29 22:00:00+00:00,0.42087531089782715,0.5357978343963623
2025-11-29 23:00:00+00:00,0.46900811791419983,0.3210931420326233
