time,main,fridge-freezer,washing_machine,television_site,microwave,kettle,toaster,bread-maker,game_console,hi-fi
2014-06-04 00:00:00,0.1596624319419237,0.035103448275862,0.0,0.0070036297640653,0.0,0.0,0.0,0.0066642468239564,0.0,2.9038112522686022e-05
2014-06-04 01:00:00,0.323177304964539,0.0545744680851063,0.0,0.0069964539007092,0.0,0.0,0.0,0.0202801418439716,0.0,2.4822695035460995e-05
2014-06-04 02:00:00,0.3022788104089219,0.0394423791821561,0.0,0.0069851301115241,0.0,0.0,0.0,0.0122806691449814,0.0,2.973977695167286e-05
2014-06-04 03:00:00,0.2406406533575317,0.0433357531760435,0.0,0.0156987295825771,0.0,0.0,0.0,0.0046932849364791,0.0,2.177858439201452e-05
2014-06-04 04:00:00,0.4617150735294117,0.0594595588235294,0.0,0.0182573529411764,0.0,0.0,0.0,0.204516544117647,0.0,3.125e-05
2014-06-04 05:00:00,0.418728624535316,0.022360594795539,0.0,0.017089219330855,0.0,0.0,0.0,0.1519330855018587,0.0,2.044609665427509e-05
2014-06-04 06:00:00,0.2991036363636364,0.0643072727272727,0.0,0.0069981818181818,0.0,0.0659527272727272,0.0,0.001750909090909,0.0,1.090909090909091e-05
2014-06-04 07:00:00,0.3267517857142857,0.0381321428571428,0.0,0.0069928571428571,0.0,0.0,0.0,0.0,0.0,1.0714285714285714e-05
2014-06-04 08:00:00,0.3347566137566137,0.0576560846560846,0.0,0.0070017636684303,0.0,0.0,0.0,0.0,0.0,1.0582010582010582e-05
2014-06-04 09:00:00,0.2432416812609457,0.0550332749562171,0.0,0.0069929947460595,0.0,0.0,0.0,0.0,0.0,1.9264448336252188e-05
2014-06-04 10:00:00,0.221,0.0277219343696027,0.0,0.0069896373056994,0.0,0.0,0.0,0.0,0.0,1.2089810017271156e-05
2014-06-04 11:00:00,0.3841260945709282,0.0647373029772329,0.0,0.0069929947460595,0.0,0.0793274956217162,0.0,0.0,0.0,3.502626970227671e-06
2014-06-04 12:00:00,0.2148239436619718,0.0385140845070422,0.0,0.0070017605633802,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-04 13:00:00,0.4409513043478261,0.0483773913043478,0.0,0.007,0.0,0.0421147826086956,0.0,0.0,0.0,8.695652173913044e-06
2014-06-04 14:00:00,0.3697147707979626,0.073830220713073,0.0,0.0069864176570458,0.0,0.0,0.0,0.0,0.0,1.0186757215619695e-05
2014-06-04 15:00:00,0.3206828859060402,0.016229865771812,0.0008590604026845,0.006984899328859,0.0,0.0,0.0,0.0,0.0,1.3422818791946307e-05
2014-06-04 16:00:00,0.4667512520868113,0.0680016694490818,0.0,0.0123989983305509,0.0,0.1264156928213689,0.0,0.0,0.0061135225375626,3.3388981636060103e-06
2014-06-04 17:00:00,0.7193030303030302,0.0261069518716577,0.0737361853832442,0.0371372549019607,0.0,0.0289732620320855,0.0,0.0,0.0366292335115864,0.0
2014-06-04 18:00:00,0.8037085514834206,0.0762024432809773,0.1686631762652705,0.0069895287958115,0.0258237347294938,0.0900558464223385,0.0,0.0,0.0,3.4904013961605585e-06
2014-06-04 19:00:00,0.5589216354344122,0.0502810902896081,0.0734787052810902,0.0069863713798977,0.0,0.0,0.0,0.0,0.0,6.814310051107325e-06
2014-06-04 20:00:00,0.6635420240137221,0.0400806174957118,0.0,0.0069862778730703,0.0,0.0458816466552315,0.0,0.0,0.0,3.430531732418525e-06
2014-06-04 21:00:00,0.5428214904679376,0.054636048526863,0.0,0.0069896013864818,0.0,0.0,0.0,0.0,0.0,3.4662045060658576e-06
2014-06-04 22:00:00,0.4875017482517482,0.0444440559440559,0.0,0.0069895104895104,0.0,0.0,0.0,0.0,0.0,1.5734265734265737e-05
2014-06-04 23:00:00,0.3398020477815699,0.0395682593856655,0.0,0.0069965870307167,0.0,0.0,0.0,0.0,0.0,3.924914675767918e-05
2014-06-05 00:00:00,0.3138356890459364,0.0519204946996466,0.0,0.0069982332155477,0.0,0.0,0.0,0.0,0.0,5.653710247349823e-05
2014-06-05 01:00:00,0.2797085514834206,0.032043630017452,0.0,0.007001745200698,0.0,0.0,0.0,0.0,0.0,3.839441535776615e-05
2014-06-05 02:00:00,0.2758537005163511,0.0509225473321858,0.0,0.0069896729776247,0.0,0.0,0.0,0.0,0.0,2.753872633390705e-05
2014-06-05 03:00:00,0.2912829525483304,0.0370105448154657,0.0,0.0157768014059753,0.0,0.0,0.0,0.0,0.0,2.284710017574693e-05
2014-06-05 04:00:00,0.2812487046632124,0.0446027633851468,0.0,0.0182625215889464,0.0,0.0,0.0,0.0,0.0,1.8998272884283248e-05
2014-06-05 05:00:00,0.3504436741767764,0.0625684575389948,0.0,0.0114818024263431,0.0,0.0,0.0,0.0,0.0,1.7331022530329288e-06
2014-06-05 06:00:00,0.2956136363636363,0.0187412587412587,0.0,0.0069965034965034,0.0,0.0670524475524475,0.0339475524475524,0.0,0.0,5.244755244755245e-06
2014-06-05 07:00:00,0.3219285714285714,0.0875104529616724,0.0,0.0069947735191637,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 08:00:00,0.2202561403508771,0.0015894736842105,0.0,0.006998245614035,0.0,0.0,0.0,0.0,0.0,8.771929824561403e-06
2014-06-05 09:00:00,0.3809982486865149,0.0601646234676007,0.0,0.0069982486865148,0.0,0.0523047285464098,0.0,0.0,0.0,5.253940455341506e-06
2014-06-05 10:00:00,0.285615652173913,0.0431617391304347,0.0,0.006991304347826,0.0,0.0,0.0,0.0,0.0,5.2173913043478265e-06
2014-06-05 11:00:00,0.27576247848537,0.0256815834767642,0.0,0.0069896729776247,0.0,0.0,0.0,0.0,0.0,1.549053356282272e-05
2014-06-05 12:00:00,0.2914258289703316,0.0823909249563699,0.0,0.0069842931937172,0.0,0.0,0.0,0.0,0.0,1.7452006980802792e-05
2014-06-05 13:00:00,0.3142748735244519,0.0020623946037099,0.0,0.0069831365935919,0.0,0.0844704890387858,0.0,0.0,0.0,5.05902192242833e-06
2014-06-05 14:00:00,0.2948084033613445,0.0848789915966386,0.0,0.0069865546218487,0.0,0.0,0.0,0.0,0.0,6.722689075630252e-06
2014-06-05 15:00:00,0.3150183639398998,0.0132020033388981,0.0,0.0069983305509181,0.0,0.0496994991652754,0.0,0.0,0.0,1.5025041736227046e-05
2014-06-05 16:00:00,0.2792123287671232,0.0732294520547945,0.0,0.006986301369863,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 17:00:00,0.3473396551724138,0.03925,0.0,0.0069913793103448,0.0,0.1079896551724138,0.0,0.0,0.0,8.620689655172414e-06
2014-06-05 18:00:00,0.4836145648312611,0.0501971580817051,0.0,0.0069893428063943,0.0,0.0,0.0,2.841918294849024e-05,0.0055417406749555,0.0
2014-06-05 19:00:00,0.39644128113879,0.0527099644128113,0.0,0.0367562277580071,0.0,0.0,0.0,0.0,0.0365587188612099,0.0
2014-06-05 20:00:00,0.4914991304347826,0.0335391304347826,0.0,0.0270452173913043,0.0,0.0,0.0,0.0,0.0,3.478260869565217e-06
2014-06-05 21:00:00,0.5495352348993289,0.0473758389261744,0.0,0.0678036912751677,0.0,0.0,0.0,0.0,0.0,8.389261744966442e-06
2014-06-05 22:00:00,0.3790868055555555,0.0668767361111111,0.0004635416666666,0.0583819444444444,0.0,0.0,0.0,0.0,0.0,5.208333333333333e-06
2014-06-05 23:00:00,0.6722250423011844,0.018394247038917,0.2121370558375634,0.006989847715736,0.0,0.0,0.0,0.0,0.0,1.015228426395939e-05
2014-06-06 00:00:00,0.4642847341337907,0.0824013722126929,0.0909639794168096,0.0069897084048027,0.0,0.0,0.0,0.0,0.0,1.5437392795883362e-05
2014-06-06 01:00:00,0.2498384879725086,0.0,0.0001855670103092,0.0070017182130584,0.0,0.0,0.0,0.0,0.0,2.7491408934707906e-05
2014-06-06 02:00:00,0.2768254237288136,0.0793728813559322,0.0002033898305084,0.0069915254237288,0.0,0.0,0.0,0.0,0.0,3.0508474576271188e-05
2014-06-06 03:00:00,0.2512529711375212,0.0237894736842105,0.0002020373514431,0.0156332767402376,0.0,0.0,0.0,0.0026587436332767,0.0,2.3769100169779286e-05
2014-06-06 04:00:00,0.2707564322469982,0.0377598627787307,0.0002092624356775,0.0182161234991423,0.0,0.0,0.0,0.0002195540308747,0.0,2.5728987993138936e-05
2014-06-06 05:00:00,0.2945641891891891,0.0648378378378378,0.000125,0.0115625,0.0,0.0,0.0,0.0,0.0,1.0135135135135136e-05
2014-06-06 06:00:00,0.3523951890034364,0.0177199312714776,2.233676975945017e-05,0.0148745704467353,0.0,0.1076993127147766,0.0349931271477663,0.0,0.009073883161512,6.872852233676976e-06
2014-06-06 07:00:00,0.5237482876712329,0.06925,0.0,0.0240821917808219,0.0,0.0,0.0,0.0,0.0189777397260274,0.0
2014-06-06 08:00:00,0.3683822525597269,0.015957337883959,0.0,0.0069931740614334,0.0,0.0717747440273037,0.0,0.0,0.0,0.0
2014-06-06 09:00:00,0.2907629382303839,0.0657679465776293,0.0,0.0069833055091819,0.0,0.0,0.0,0.0,0.0,3.3388981636060103e-06
2014-06-06 10:00:00,0.2330238095238095,0.0421003401360544,0.0,0.0069982993197278,0.0,0.0,0.0,0.0,0.0,6.802721088435374e-06
2014-06-06 11:00:00,0.2991247892074199,0.0391720067453625,0.0,0.0069983136593591,0.0,0.0,0.0,0.0,0.0,1.6863406408094435e-05
2014-06-06 12:00:00,0.3049054054054054,0.0532195945945946,0.0,0.0070016891891891,0.0,0.0,0.0,0.0,0.0,5.067567567567568e-06
2014-06-06 13:00:00,0.7193060200668897,0.0489966555183946,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 14:00:00,0.2615314091680815,0.0400560271646859,0.0,0.0069898132427843,0.0,0.0,1.0186757215619695e-05,0.0,0.0,1.1884550084889643e-05
2014-06-06 15:00:00,0.1630789915966386,0.0723428571428571,0.0,0.0069915966386554,0.0,0.0,0.0,0.0,0.0,6.722689075630252e-06
2014-06-06 16:00:00,0.5271053511705686,0.046190635451505,0.0,0.0069866220735785,0.0,0.1805535117056856,0.0,0.0205484949832775,0.0,3.3444816053511705e-06
2014-06-06 17:00:00,1.164644891122278,0.0636666666666666,0.0,0.0069849246231155,0.0069882747068676,0.0604137353433835,0.0048777219430485,0.0,0.0,3.3500837520938024e-06
2014-06-06 18:00:00,0.4437324414715719,0.0429464882943143,0.0,0.0069933110367892,0.0222959866220735,0.0,0.0,0.0,0.0,1.1705685618729095e-05
2014-06-06 19:00:00,0.3402943143812709,0.0479849498327759,0.0,0.0455016722408026,0.0439397993311036,0.0,0.0,0.0,0.0,5.016722408026756e-06
2014-06-06 20:00:00,0.3726293823038397,0.0696444073455759,0.0,0.0073171953255425,0.0,0.1406727879799666,0.0,0.0,0.0,5.008347245409015e-06
2014-06-06 21:00:00,0.1773066666666666,0.0192666666666666,0.0,0.0069966666666666,0.0,0.0,0.0,0.0,0.0,1.6666666666666669e-06
2014-06-06 22:00:00,0.2273507588532883,0.0859460370994941,0.0,0.0069915682967959,0.0,0.0,0.0,0.0,0.0,1.517706576728499e-05
2014-06-06 23:00:00,0.1657016949152542,0.0,0.0,0.0069949152542372,0.0,0.0,0.0,0.0,0.0,2.372881355932204e-05
2014-06-07 00:00:00,0.1852336134453781,0.0850974789915966,0.0,0.006998319327731,0.0,0.0,0.0,0.0,0.0,1.84873949579832e-05
2014-06-07 01:00:00,0.1637396551724138,0.0316758620689655,0.0,0.0069896551724137,0.0,0.0,0.0,0.0,0.0,1.0344827586206897e-05
2014-06-07 02:00:00,0.1587942664418212,0.0543220910623946,0.0,0.0069983136593591,0.0,0.0,0.0,0.0,0.0,1.6863406408094435e-05
2014-06-07 03:00:00,0.159873920552677,0.0527115716753022,0.0,0.0182694300518134,0.0,0.0,0.0,0.0,0.0,2.936096718480138e-05
2014-06-07 04:00:00,0.1562562814070351,0.0297621440536013,0.0,0.0216750418760469,0.0,0.0,0.0,0.0,0.0,3.517587939698493e-05
2014-06-07 05:00:00,0.1586103678929766,0.0520869565217391,0.0,0.0152458193979933,0.0,0.0,0.0,0.0,0.0,6.688963210702341e-06
2014-06-07 06:00:00,0.1689144295302013,0.0501275167785234,0.0,0.006991610738255,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 07:00:00,0.2921714285714286,0.0325731092436974,0.0,0.007,0.0,0.0912369747899159,0.0,0.0,0.0,6.722689075630252e-06
2014-06-07 08:00:00,0.2693248730964467,0.0860338409475465,0.0,0.0069983079526226,0.0012165820642978,0.0,0.0355837563451776,0.0,0.0,1.5228426395939088e-05
2014-06-07 09:00:00,0.1561349072512647,0.0072192242833052,0.0,0.007,0.0,0.0,0.0,0.0,0.0,1.6863406408094434e-06
2014-06-07 10:00:00,0.5100625,0.081956081081081,0.1059949324324324,0.0069949324324324,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 11:00:00,0.4315697478991596,0.023126050420168,0.1111411764705882,0.0069915966386554,0.0102739495798319,0.0,0.0,0.0131495798319327,0.0,0.0
2014-06-07 12:00:00,0.3220151770657672,0.0780640809443507,6.745362563237774e-05,0.0069763912310286,0.0073524451939291,0.0051703204047217,0.0,0.0205868465430016,0.0,8.431703204047217e-06
2014-06-07 13:00:00,0.2865919732441471,0.0522140468227424,0.0,0.0069899665551839,0.0,0.0653913043478261,0.0,0.0098327759197324,0.0,0.0
2014-06-07 14:00:00,0.4092295918367347,0.0617534013605442,0.0,0.0070527210884353,0.0,0.0511054421768707,0.0020374149659863,0.1857448979591836,0.0,6.802721088435374e-06
2014-06-07 15:00:00,0.3383986254295532,0.0911082474226804,0.0,0.0069862542955326,0.0,0.0,0.0,0.1193883161512027,0.0,3.436426116838488e-06
2014-06-07 16:00:00,0.1463726495726496,0.0324495726495726,0.0,0.0069897435897435,0.0,0.0,0.0,0.0,0.0,5.128205128205128e-06
2014-06-07 17:00:00,0.5599507640067911,0.072899830220713,0.0,0.0069983022071307,0.0,0.0913344651952461,0.0,0.0,0.0,1.867572156196944e-05
2014-06-07 18:00:00,1.8708033613445376,0.0596033613445378,0.0,0.0719663865546218,0.0,0.0860134453781512,0.0,0.0,0.0771193277310924,5.04201680672269e-06
2014-06-07 19:00:00,1.4223955479452055,0.0478304794520548,0.0,0.0510325342465753,0.0,0.0,0.0,0.0,0.0467482876712328,0.0
2014-06-07 20:00:00,0.2866043405676127,0.0898547579298831,0.0,0.0252353923205342,0.0,0.0,0.0,0.0,0.0,1.6694490818030051e-06
2014-06-07 21:00:00,0.4496131756756756,0.0853952702702702,0.0,0.025268581081081,0.0,0.0850591216216216,0.0,0.0,0.0,1.6891891891891894e-06
2014-06-07 22:00:00,0.3561116751269035,0.046570219966159,0.0,0.0230321489001692,0.0,0.0,0.0,0.0,0.0,1.015228426395939e-05
2014-06-07 23:00:00,0.1609807692307692,0.0857377622377622,0.0,0.0069825174825174,0.0,0.0,0.0,0.0,0.0,3.321678321678322e-05
2014-06-08 00:00:00,0.1401683673469387,0.0299489795918367,0.0,0.0069982993197278,0.0,0.0,0.0,0.0,0.0,2.3809523809523807e-05
2014-06-08 01:00:00,0.1514590443686006,0.0597133105802047,0.0,0.0069863481228668,0.0,0.0,0.0,0.0,0.0,2.389078498293516e-05
