time,predicted,true
2025-11-26 00:00:00+00:00,0.15364116430282593,0.1061629205942154
2025-11-26 01:00:00+00:00,0.14130380749702454,0.12447632104158401
2025-11-26 02:00:00+00:00,0.14615589380264282,0.1122932955622673
2025-11-26 03:00:00+00:00,0.18058958649635315,0.10979551821947098
2025-11-26 04:00:00+00:00,0.20323392748832703,0.10476323217153549
2025-11-26 05:00:00+00:00,0.2190995216369629,0.14298328757286072
2025-11-26 06:00:00+00:00,0.25496605038642883,0.4643174111843109
2025-11-26 07:00:00+00:00,0.24208107590675354,0.17609749734401703
2025-11-26 08:00:00+00:00,0.25121045112609863,0.19814763963222504
2025-11-26 09:00:00+00:00,0.2437211275100708,0.1808217316865921
2025-11-26 10:00:00+00:00,0.23459118604660034,0.13320334255695343
2025-11-26 11:00:00+00:00,0.2548275887966156,0.21161389350891113
2025-11-26 12:00:00+00:00,0.2631918787956238,0.15923529863357544
2025-11-26 13:00:00+00:00,0.28181374073028564,0.12530985474586487
2025-11-26 14:00:00+00:00,0.3112477958202362,0.3215487599372864
2025-11-26 15:00:00+00:00,0.3348006308078766,0.7853520512580872
2025-11-26 16:00:00+00:00,0.35177624225616455,0.3107583224773407
2025-11-26 17:00:00+00:00,0.3415440320968628,0.24739554524421692
2025-11-26 18:00:00+00:00,0.33612364530563354,0.14451821148395538
2025-11-26 19:00:00+00:00,0.30333420634269714,0.21474787592887878
2025-11-26 20:00:00+00:00,0.24787494540214539,0.24447457492351532
2025-11-26 21:00:00+00:00,0.21419692039489746,0.23847058415412903
2025-11-26 22:00:00+00:00,0.16653373837471008,0.2079523801803589
2025-11-26 23:00:00+00:00,0.11505018174648285,0.14079436659812927
2025-11-27 00:00:00+00:00,0.17021363973617554,0.11888764053583145
2025-11-27 01:00:00+00:00,0.1575254201889038,0.11747591942548752
2025-11-27 02:00:00+00:00,0.14817088842391968,0.11467966437339783
2025-11-27 03:00:00+00:00,0.18627196550369263,0.11483708024024963
2025-11-27 04:00:00+00:00,0.20236647129058838,0.107352115213871
2025-11-27 05:00:00+00:00,0.2052755057811737,0.13475419580936432
2025-11-27 06:00:00+00:00,0.222444087266922,0.3945762813091278
2025-11-27 07:00:00+00:00,0.20356819033622742,0.2572791874408722
2025-11-27 08:00:00+00:00,0.20239704847335815,0.2749568819999695
