time,predicted,true
2025-11-08 00:00:00+00:00,0.7252417802810669,3.6653287410736084
2025-11-08 01:00:00+00:00,0.6715923547744751,3.6612610816955566
2025-11-08 02:00:00+00:00,0.6066120862960815,1.2657966613769531
2025-11-08 03:00:00+00:00,0.6102140545845032,0.2774234116077423
2025-11-08 04:00:00+00:00,0.5272343158721924,0.250511109828949
2025-11-08 05:00:00+00:00,0.4858044683933258,0.28861838579177856
2025-11-08 06:00:00+00:00,0.5012640953063965,0.6440585255622864
2025-11-08 07:00:00+00:00,0.4653550088405609,1.8070836067199707
2025-11-08 08:00:00+00:00,0.5196394324302673,2.5379445552825928
2025-11-08 09:00:00+00:00,0.517404317855835,1.710721492767334
2025-11-08 10:00:00+00:00,0.5003266334533691,2.0560054779052734
2025-11-08 11:00:00+00:00,0.566871166229248,0.9008244872093201
2025-11-08 12:00:00+00:00,0.5932393670082092,0.4899083375930786
2025-11-08 13:00:00+00:00,0.6198380589485168,0.5858941674232483
2025-11-08 14:00:00+00:00,0.6788672208786011,0.6127966642379761
2025-11-08 15:00:00+00:00,0.6596208810806274,0.734927773475647
2025-11-08 16:00:00+00:00,0.7343400716781616,1.2953342199325562
2025-11-08 17:00:00+00:00,0.771641731262207,1.2233760356903076
2025-11-08 18:00:00+00:00,0.8233669996261597,0.8502618670463562
2025-11-08 19:00:00+00:00,0.7624149322509766,2.008091688156128
2025-11-08 20:00:00+00:00,0.8430664539337158,0.8002813458442688
2025-11-08 21:00:00+00:00,0.7958691120147705,4.736116886138916
2025-11-08 22:00:00+00:00,0.8308068513870239,4.430389881134033
2025-11-08 23:00:00+00:00,0.7869819402694702,5.061347007751465
2025-11-09 00:00:00+00:00,0.6726464033126831,5.059593200683594
2025-11-09 01:00:00+00:00,0.6129049062728882,4.083755016326904
2025-11-09 02:00:00+00:00,0.5690943002700806,3.7645554542541504
2025-11-09 03:00:00+00:00,0.5534254908561707,3.8155293464660645
2025-11-09 04:00:00+00:00,0.48208242654800415,1.8264957666397095
2025-11-09 05:00:00+00:00,0.4617259204387665,0.294100284576416
2025-11-09 06:00:00+00:00,0.4632834196090698,0.5796861052513123
2025-11-09 07:00:00+00:00,0.47807639837265015,0.6430222988128662
2025-11-09 08:00:00+00:00,0.5313351154327393,0.9448885917663574
2025-11-09 09:00:00+00:00,0.5453195571899414,1.5635097026824951
2025-11-09 10:00:00+00:00,0.5538703203201294,1.1775166988372803
2025-11-09 11:00:00+00:00,0.6245262026786804,0.906426191329956
2025-11-09 12:00:00+00:00,0.6507242321968079,1.138256311416626
2025-11-09 13:00:00+00:00,0.6845430135726929,1.0141777992248535
2025-11-09 14:00:00+00:00,0.7381587028503418,0.708501398563385
2025-11-09 15:00:00+00:00,0.7080352306365967,0.9028133749961853
2025-11-09 16:00:00+00:00,0.7901744842529297,2.378990650177002
2025-11-09 17:00:00+00:00,0.8056585788726807,0.5302869081497192
2025-11-14 13:00:00+00:00,0.8401992321014404,0.6117500066757202
2025-11-14 14:00:00+00:00,0.7671995162963867,0.5980947017669678
2025-11-14 15:00:00+00:00,0.8385571241378784,0.47400835156440735
2025-11-14 16:00:00+00:00,0.7731869220733643,0.5241333246231079
2025-11-14 17:00:00+00:00,0.7706650495529175,0.6925069689750671
2025-11-14 18:00:00+00:00,0.7191920280456543,2.100843906402588
2025-11-15 00:00:00+00:00,0.3380589485168457,4.129083156585693
2025-11-15 01:00:00+00:00,0.2016497701406479,3.391200542449951
2025-11-15 02:00:00+00:00,0.2129569947719574,0.29812535643577576
2025-11-15 03:00:00+00:00,0.19229134917259216,0.3113749921321869
2025-11-15 04:00:00+00:00,0.18325476348400116,0.29911142587661743
2025-11-15 05:00:00+00:00,0.15862178802490234,0.3020334243774414
2025-11-15 06:00:00+00:00,0.21146538853645325,0.48127296566963196
2025-11-15 07:00:00+00:00,0.26871010661125183,2.4910972118377686
2025-11-15 08:00:00+00:00,0.3251760005950928,2.130192279815674
2025-11-15 09:00:00+00:00,0.43820706009864807,5.417105674743652
2025-11-15 10:00:00+00:00,0.5752058029174805,5.142308235168457
2025-11-15 11:00:00+00:00,0.7558385133743286,3.9708914756774902
2025-11-15 12:00:00+00:00,0.7687616348266602,4.026818752288818
2025-11-15 13:00:00+00:00,0.9302948713302612,3.8795180320739746
2025-11-15 14:00:00+00:00,0.9255934953689575,3.0539751052856445
2025-11-15 15:00:00+00:00,0.9477574825286865,1.2517799139022827
2025-11-15 16:00:00+00:00,1.0234403610229492,1.3832952976226807
2025-11-15 17:00:00+00:00,1.059030294418335,1.138398289680481
2025-11-15 18:00:00+00:00,1.011914849281311,1.231850028038025
2025-11-15 19:00:00+00:00,0.9654351472854614,0.8824874758720398
2025-11-15 20:00:00+00:00,0.9293354749679565,1.0166211128234863
2025-11-15 21:00:00+00:00,0.7598156929016113,1.056552767753601
